id,beds,price,abstract,city,state,create_date,expire_date
17380083,2,607,,Euless,TX,07/17/2014 10:23:01.205435,08/18/2014 11:37:49.881268
17380599,2,749,,Bedford,TX,07/17/2014 10:24:26.672674,08/18/2014 11:38:09.665628
17955204,3,1465,"Reston Glen Apartments is located in the heart of one of the most vibrant areas of Northern Virginia, placing you right in the middle of the Dulles Tech Corridor and historic charm. Living at Reston Glen Apartments is filled with thoughtful features for living well. Amenities include BBQ areas for spontaneous get-togethers, a playground for children to frolic around, a state-of-the-art fitness center and jogging and biking trails for your leisure. Surrounded by exceptional shopping, dining and entertainment, Reston Glen Apartments provides all that you need to feel right at home.None",Reston,VA,08/16/2014 10:16:19.41148,08/18/2014 11:37:52.982738
17380740,1,615,,Euless,TX,07/17/2014 10:24:57.391931,08/18/2014 11:38:09.072829
17985186,3,900,"Whether you're looking for a quick and easy way to find a home or just
amp;amp;gt; casually browse homes for rent, you've come to the right place.
amp;amp;gt; Rented4less.com features for rent and sale property listings across
amp;amp;gt; the United States, including new construction houses, foreclosed homes
amp;amp;gt; and Rentals. The real estate listings on our site come from multiple
amp;amp;gt; listing services nationwide, providing the most accurate and
amp;amp;gt; up-to-date information on homes for rent.None",Tamarac,FL,08/18/2014 11:37:54.725713,08/30/2014 10:17:22.497542
17295608,2,1925,"Give us a call at (855) 213-8006 to schedule a tour or for more info!

Kingsley Drive        s apartment homes offer the ultimate in luxury, convenience, and urban living.  Our deluxe apartment community, located in the heart of Los Angeles, includes everything you could possibly need.

VIDEO TOUR: http://www.youtube.com/watch?v=DjkcfeGAJlk=PLCCsSIVsMJuy7-uN6iB_psFRCvgEenvMm=1

Tee off on your own driving range or fire up your famous ribs on our BBQ grills. Take a dip in the shimmering swimming pool or relax in the bubbling, heated spa. Staying in shape has never been easier with access to your very own fitness room and sauna.  Make everyday life easier with convenient on site laundry and cable ready apartments.

Granite counter tops and stainless steel appliances will rouse your inner gourmet as you move around your spacious kitchen.  Mirrored closet doors add a special touch of class to your bedroom. Once you step inside Kingsley Drive Apartment Homes you may never want to leave. 

But if you choose to venture out, you        ll find yourself in the center of all the action in LA        s bustling Koreatown. You are conveniently served by LA Metro Rail        s purple line and other nearby transportation options.

At Kingsley Drive, world-class shops and restaurants surround you. Here you        ll find some of the best Korean food in Los Angeles, like Honey Pig, and seafood spots, like The Boiling Crab. Immerse yourself in the vibrancy and culture of the Downtown Arts District, MOCA, and Gallery Row. The entertainment never stops at LA Live, the Staples Center, and the Wiltern Theatre.

Call us at (855) 213-8006 to schedule a tour or for more info!

Amenities:
*Stainless Steel Appliances
*Granite Counter-Tops
*Sauna
*Swimming Pool
*BBQ Grills
*Secured Parking
*Fitness Center
*Controlled Access Gate
*On-Site Laundry
*Dishwasher
*Putting Green

(855) 213-8006

To take a Neighborhood Tour go to http://www.youtube.com/watch?v=7lEgUfYfJ4Q=PLCCsSIVsMJuy7-uN6iB_psFRCvgEenvMm=3

Walk just outside your front door and find yourself in a community brimming with great amenities and everyday convenience, nestled among the rich culture and vibrancy of Los Angeles.

Great dining, shopping, and entertainment are just around the corner.

A quick legal notice: All pricing and promotions subject to change without notice.  
Please call the leasing office for daily rates and specials!

Bring your appetite to historic Chapman Plaza, where you        ll find Korean BBQ, hot pot, soju, and more. Hit up the nightlife at VIBE or the Belasco. And belt out your favorite karaoke tunes and maybe even see your favorite movie star at Brass Monkey.

Down the road, hang out at the ever-popular LA Live, the Staples Center, Museum of Contemporary Art, and the Downtown Fashion District and Gallery Row.  

Or for great music right in your backyard, stroll over to the Wiltern Theatre, an architectural landmark, or take in an evening concert at MacArthur Park. And with the LA Metro Rail        s purple line right outside your doorstep, you have easy access to transportation and the rest of this great city.     

Kingsley Drive Apartment Homes. Where you        ll find exactly what you        re looking for.

Koreatown Apartments, apartment, Los Angeles Apartment, 737 S. Kingsley Drive, Los Angeles, CA 90005, Wilshire Normandie, Koreatown, Downtown, Hollywood, Mid Rise, Luxury, security, sparkling pool, sun deck, fitness center, natural gas BBQ grill, on site management, subterranean assigned parking, The View, CIM Group, east Hollywood, laundry-in-unit
 
None",Los Angeles,CA,07/13/2014 09:15:59.228623,
17404751,2,715,,Weatherford,TX,07/18/2014 10:16:23.939985,08/18/2014 11:38:09.754413
17985191,2,980,"
 
 Ask about our Summer Move-in Gift! 
 

 
 Come visit your new home! Open house hours: 
 

 Monday, Wednesday, and Friday: 12 PM - 2 PM 

 The open house will meet at 4 Applewood. 

 Stop by during our open house hours or call us to book a time that fits YOUR schedule! 

   

 Welcome to the charm that is found at 4 Applewood, 414 Dundas. Whether your intention is to enjoy the convenience of being close to work, a quick bike ride to school, or simply enjoying your retirement years, our neck of the woods has everything you could possibly want. 

 Located between Toronto and Montreal in the lakeside community of Belleville, our understated and beautifully landscaped complex hosts one and two bedroom modernly upgraded apartment rentals. 

 
 
 Apartment Features 
 
 

 
	 Balcony 
	 Energy Efficient Unit 
	 Freshly Painted 
	 Great Views 
	 In-suite Storage 
	 Internet Ready 
	 Renovated Kitchen  Bathroom 
	 Upgraded Carpeting and Laminate 
 

 
 
 Building Amenities 
 
 

 
	 24 Hour Emergency Service 
	 Laundry Facilities 
	 On Site Staff 
	 Pet Friendly 
	 Rental Office 
	 Secure Entrance 
	 Upgraded Common Areas 
	 Visitor Parking 
 

 
 Area Attractions 
 

 
	 Bay of Quinte 
	 Historic Downtown Belleville 
	 Fairgrounds 
	 Zwick s Park 
	 Sidney St. Shopping Centre 
	 Quinte Mall 
	 Belleville Wellness Centre 
	 YMCA 
 

 
 To learn more about our apartments for rent in Belleville, please watch our informative video! 
 

 
 Please contact the rental agent for more information or to set up a viewing. 
 

   
  for more detail click   here  
    Pictures & virtual tours may vary, please contact the rental agent for specific details and to view the unit. E  
None",Belleville,ON,08/18/2014 11:38:00.441222,08/24/2014 10:16:18.143992
17985192,2,1595,"Charming gut-rehabbed two bedroom, one bath in the heart of Roscoe Village features hardwood floors throughout, large combination living and dining rooms, large bedrooms, new kitchen with dishwasher, central air, deck, laundry, huge yard, pets welcome and close to bars, restaurants, shopping and everything in Roscoe Village!None",Chicago,IL,08/18/2014 11:38:00.86406,
17985150,2,1695,"Premier two bedroom, two bath duplex loft in prestigious Buckingham Lofts in the heart of Lakeview features hardwood floors, large bedrooms, gourmet kitchen, dishwasher, built-in microwave, central air, hardwood floors, large combination living and dining rooms, laundry, tall ceilings, great closet space, and more!None",Chicago,IL,08/18/2014 11:37:28.738019,
17380758,3,995,,Grapevine,TX,07/17/2014 10:25:02.278131,08/18/2014 11:37:34.468443
17379774,1,510,,Euless,TX,07/17/2014 10:21:54.089099,08/18/2014 11:37:33.985672
17985195,3,700,"room with a/c Backyard has 9' privacy fencing Large galley kitchen with lots of storage Ceiling fans throughout - tile in common areasGood sized bedrooms Master bath features twin master closets,None",Austin,TX,08/18/2014 11:38:11.765272,
17380312,2,659,"Ashford Place Apartments in Griffin, GA offers all the comforts and conveniences you want in an apartment home. Attention to resident satisfaction is what separates Ashford Place from the competition.
Our apartment community in Griffin, Georgia is located minutes from I-75 and convenient to downtown Griffin.
We offer impressive amenities that are sure to satisfy your lifestyle. Our energy efficient apartments include airy garden rooms, covered patios with storage, fully equipped kitchens, wood burning fireplaces, large walk-in closets, and washer and dryer connections.
Outside for your leisure, you will find a relaxing swimming pool with sundeck, sauna, indoor racquet court, a lighted tennis court and a fully equipped, 24-hour fitness center.None",Griffin,GA,07/17/2014 10:23:35.923221,08/18/2014 11:37:35.066401
17955198,1,1130,"Parmer Place Apartment Homes is the premier apartment community in the Tech Ridge area of North Austin, Texas. Parmer Place Apartment Homes offers contemporary apartment homes that feature nine-foot ceiling with crown moulding, chef kitchens with black appliances and built-in microwaves. Spacious bathrooms with garden tubs, bedrooms with oversized walk-in closets and private entrances for every apartment home, are what make this Tech Ridge apartment community special. With a unique central location, Parmer Place Apartment Homes is close to shopping, dining, entertainment, and activities at the nearby Shops at Tech Ridge, Walnut Creek Metropolitan Park, and Connally Stadium. Key Austin employment centers such as Dell and Samsungare only minutes away. Located on Dessau Road, Parmer Place Apartment Homes offers easy access the Tech Ridge Center, I-35 Freeway, and downtown Austin. Discover luxury and convenience at Parmer Place Apartment Homes in Austin, Texas.None",Austin,TX,08/16/2014 10:16:14.134331,08/18/2014 11:37:48.291438
17379838,2,715,,North Richland Hills,TX,07/17/2014 10:22:12.539543,08/18/2014 11:37:42.543363
17968322,0,1113,"Nestled among million-dollar estates, hot spots like the Museum of Science & Industry, the University of Chicago and the home of President Barack Obama, lies Regents Park, a luxury lakefront apartment community conveniently located in Hyde Park and just minutes from all the culture, entertainment and dining options that make Chicago so unique. Become part of this remarkable group of neighbors, many who have lived here for years and can't imagine living elsewhere, and enjoy award-winning amenities, including 24/7 concierge and maintenance services, a state-of-the-art fitness facility, convenient, on-site dry cleaning, coffee shop, private park and gourmet market. With a wide variety of spacious floorplans, from studio through three-bedrooms, Regents Park is sure to have an apartment home that meets your needs.None",Chicago,IL,08/17/2014 10:16:41.274537,08/18/2014 11:37:41.672191
17827518,1,915,"  Come visit your new home! Open house hours:  

 Monday to Saturday: 12:30 PM - 1 PM 

 The open house will meet at 234 Charlotte. 

 Stop by during our open house hours or call us today to book a time that fits YOUR schedule! 

   

 This heritage style three storey walk up building is in a prime downtown Sandy Hill location and offers bachelor, 1, 2, and 3 bedroom apartments for rent in Ottawa. These freshly painted units feature hardwood and laminate flooring, balconies, ensuite laundry facilities, and eat-in kitchens. Individuals seeking a safe apartment for rent in downtown Ottawa would enjoy the building s secure entranceways and 24-hour emergency service. Parking is also available for a monthly fee. 

 The building is just a 10 minute walk from downtown Ottawa, conveniently located near all amenities including public transportation, grocery, restaurants, and shopping. Also, being near to the 417 and the University of Ottawa, the building allows residents easy commutes to either work or school. 

  Building features include:  

  Spacious balconies 
 Ensuite laundry facilities 
 24-hour emergency service 
 Eat-in kitchens 
 Secure entranceways 

 *E.  O.E. See rental agent for details.   for more detail click   here      Pictures & virtual tours may vary, please contact the rental agent for specific details and to view the unit. E  None",Ottawa,ON,08/10/2014 10:18:12.09327,08/18/2014 11:37:41.643326
17985166,2,1285,"Melograno at Teravista, located in Round Rock, Texas,  provides the next level in luxury living inspired by Tuscan design, bold colors, extravagant amenities, unique and varied floor plan options to satisfy your every desire. Take advantage of relaxed living in a spectacular setting, experience the finest Round Rock has to offer, visit Melograno at Teravista today!None",Round Rock,TX,08/18/2014 11:37:39.630794,08/19/2014 10:17:41.437895
17985189,2,1175,CHEAP ROSCOE VILLAGE TWO BEDROOM!!  UNIT IS IN THE REAR COTTAGE!!None,Chicago,IL,08/18/2014 11:37:56.350797,08/22/2014 10:16:27.001223
17380214,3,1165,,Euless,TX,07/17/2014 10:23:20.911432,08/18/2014 11:38:10.174647
17827443,1,975,"  Ask about our Summer Move-in Gift!  

  Come visit your new home! Open house hours:  

 Monday, Wednesday, Friday  Saturday: 1:30 PM - 2:30 PM 

 Stop by during our open house hours or call us to book a time that fits your schedule! 

   

 Welcome to 57 Bayswater in Hintonburg, Ottawa! Nestled in the centre of Hintonburg, our thriving community is home to artists, art lovers, students, professionals and families who enjoy being close to all the opportunities Hintonburg has to offer! 

 In addition to a great neighbourhood, we offer Bachelor, one and two bedroom suites with gorgeous views from private balconies. 

  Apartment Features  

 
	 Balcony 
	 Carpet 
	 Freshly Painted 
	 Laminate Flooring 
 

  Building Amenities  

 
	 24 Hour Emergency Service 
	 Crime Free Certified Building 
	 Two Elevators 
	 Keyless Remote Access 
	 Laundry Facilities 
	 Pet Friendly 
	 Secure Entrance 
	 Smart Card Laundry 
	 Storage 
	 Upgraded Common Areas 
 

  Area Attractions  

 
	 Water Plant 
	 Ottawa River 
	 Bike Paths 
	 Farmer s Market 
	 Little Italy 
	 Dows Lake 
	 Ransanada Trail 
	 Rideau Trail 
	 Experimental Farm 
	 Wellingston St. Small Shops 
	 Shopper s Drug Mart 
	 Metro 
	 Loblaws 
	 Parkdale Farmer s Market 
	 Hintonburg Community Centre 
	 Plant Recreation Centre 
	 Martial Arts 
 

  For more information, please watch our informative video located on the left!  

  Feel free to contact our rental agent for more information or to set up a viewing.  

  Please note: Other floor plans and unit types might be available. Pictures  virtual tours may vary, please contact the rental agent for specific details and to view the unit. E O.E.  

     for more detail click   here      Pictures & virtual tours may vary, please contact the rental agent for specific details and to view the unit. E     Ask about our Summer Move-in Gift!  

  Come visit your new home! Open house hours:  

 Monday, Wednesday, Friday  Saturday: 1:30 PM - 2:30 PM 

 Stop by during our open house hours or call us to book a time that fits your schedule! 

   

 Welcome to 57 Bayswater in Hintonburg, Ottawa! Nestled in the centre of Hintonburg, our thriving community is home to artists, art lovers, students, professionals and families who enjoy being close to all the opportunities Hintonburg has to offer! 

 In addition to a great neighbourhood, we offer Bachelor, one and two bedroom suites with gorgeous views from private balconies. 

  Apartment Features  

 
	 Balcony 
	 Carpet 
	 Freshly Painted 
	 Laminate Flooring 
 

  Building Amenities  

 
	 24 Hour Emergency Service 
	 Crime Free Certified Building 
	 Two Elevators 
	 Keyless Remote Access 
	 Laundry Facilities 
	 Pet Friendly 
	 Secure Entrance 
	 Smart Card Laundry 
	 Storage 
	 Upgraded Common Areas 
 

  Area Attractions  

 
	 Water Plant 
	 Ottawa River 
	 Bike Paths 
	 Farmer s Market 
	 Little Italy 
	 Dows Lake 
	 Ransanada Trail 
	 Rideau Trail 
	 Experimental Farm 
	 Wellingston St. Small Shops 
	 Shopper s Drug Mart 
	 Metro 
	 Loblaws 
	 Parkdale Farmer s Market 
	 Hintonburg Community Centre 
	 Plant Recreation Centre 
	 Martial Arts 
 

  For more information, please watch our informative video located on the left!  

  Feel free to contact our rental agent for more information or to set up a viewing.  

  Please note: Other floor plans and unit types might be available. Pictures  virtual tours may vary, please contact the rental agent for specific details and to view the unit. E O.E.  

     for more detail click   here      Pictures & virtual tours may vary, please contact the rental agent for specific details and to view the unit. E     Ask about our Summer Move-in Gift!  

  Come visit your new home! Open house hours:  

 Monday, Wednesday, Friday  Saturday: 1:30 PM - 2:30 PM 

 Stop by during our open house hours or call us to book a time that fits your schedule! 

   

 Welcome to 57 Bayswater in Hintonburg, Ottawa! Nestled in the centre of Hintonburg, our thriving community",Ottawa,ON,08/10/2014 10:16:28.529986,08/18/2014 11:38:06.225772
16984084,2,4177,"Peter Cooper Village/ Stuyvesant Town offers an unbeatable combination of city energy and community tranquility. Conveniently located next to the East Village and Gramercy, the apartments are newly renovated, featuring hardwood floors, high ceilings, and custom, modern kitchens & bathrooms. Our no-fee, pet friendly community offers incredible amenities: a full-service onsite concierge, state of the art gym, 15 recreation areas & playgrounds, and 80 acres of beautifully landscaped green space.None",New York,NY,06/27/2014 10:20:52.195083,07/01/2014 11:07:18.20297
17029022,2,1230,"Melograno at Teravista, located in Round Rock, Texas,  provides the next level in luxury living inspired by Tuscan design, bold colors, extravagant amenities, unique and varied floor plan options to satisfy your every desire. Take advantage of relaxed living in a spectacular setting, experience the finest Round Rock has to offer, visit Melograno at Teravista today!None",Round Rock,TX,06/30/2014 10:18:49.32414,07/01/2014 11:05:43.69524
16961078,1,3056,"Peter Cooper Village/ Stuyvesant Town offers an unbeatable combination of city energy and community tranquility. Conveniently located next to the East Village and Gramercy, the apartments are newly renovated, featuring hardwood floors, high ceilings, and custom, modern kitchens & bathrooms. Our no-fee, pet friendly community offers incredible amenities: a full-service onsite concierge, state of the art gym, 15 recreation areas & playgrounds, and 80 acres of beautifully landscaped green space.None",New York,NY,06/26/2014 10:18:37.501831,07/01/2014 11:06:19.958531
16913678,0,925," This quiet, four storey walk-up building is in an excellent downtown location and offers spacious bachelor, 1, 2, 3, and 4 bedroom apartments for rent in downtown Ottawa. The freshly painted units offer three appliance kitchens, renovated bathrooms, and ceramic and hardwood flooring. These downtown apartments for rent feature 24-hour emergency service, secure entranceways, and on-site laundry facilities. 

 Conveniently located at the corner of Somerset and Kent, the community is close to all amenities including restaurants, shops, public parks, religious institutions, medical facilities, grocery, and schools. Close proximity to public transportation and Highway 417 also makes for convenient commutes to school or work across the city. These downtown Ottawa rentals offer the home you ve been searching for! 

  Enjoy all the perks of apartment living along with these features and amenities:  

  Secure access entranceways 
 On-site laundry facilities 
 Two appliance kitchens 
 24-hour emergency service 

     for more detail click   here      Pictures & virtual tours may vary, please contact the rental agent for specific details and to view the unit. E     Spring into June Savings! Get June  OFF!  

 This quiet, four storey walk-up building is in an excellent downtown location and offers spacious bachelor, 1, 2, 3, and 4 bedroom apartments for rent in downtown Ottawa. The freshly painted units offer three appliance kitchens, renovated bathrooms, and ceramic and hardwood flooring. These downtown apartments for rent feature 24-hour emergency service, secure entranceways, and on-site laundry facilities. 

 Conveniently located at the corner of Somerset and Kent, the community is close to all amenities including restaurants, shops, public parks, religious institutions, medical facilities, grocery, and schools. Close proximity to public transportation and Highway 417 also makes for convenient commutes to school or work across the city. These downtown Ottawa rentals offer the home you ve been searching for! 

  Enjoy all the perks of apartment living along with these features and amenities:  

  Secure access entranceways 
 On-site laundry facilities 
 Two appliance kitchens 
 24-hour emergency service 

     for more detail click   here      Pictures & virtual tours may vary, please contact the rental agent for specific details and to view the unit. E  None",Ottawa,ON,06/24/2014 10:37:13.848099,07/01/2014 11:04:51.196936
16960970,1,3056,"Peter Cooper Village/ Stuyvesant Town offers an unbeatable combination of city energy and community tranquility. Conveniently located next to the East Village and Gramercy, the apartments are newly renovated, featuring hardwood floors, high ceilings, and custom, modern kitchens & bathrooms. Our no-fee, pet friendly community offers incredible amenities: a full-service onsite concierge, state of the art gym, 15 recreation areas & playgrounds, and 80 acres of beautifully landscaped green space.None",New York,NY,06/26/2014 10:18:43.557351,07/01/2014 11:06:17.626843
16961142,1,3028,"Peter Cooper Village/ Stuyvesant Town offers an unbeatable combination of city energy and community tranquility. Conveniently located next to the East Village and Gramercy, the apartments are newly renovated, featuring hardwood floors, high ceilings, and custom, modern kitchens & bathrooms. Our no-fee, pet friendly community offers incredible amenities: a full-service onsite concierge, state of the art gym, 15 recreation areas & playgrounds, and 80 acres of beautifully landscaped green space.None",New York,NY,06/26/2014 10:20:00.692358,07/01/2014 11:07:36.305665
16809775,1,630,"Call now to schedule a tour! (855) 213-2228

COME EXPERIENCE CONVENIENCE AND AFFORDABILITY AT MONTFORT VALLEY! Where a variety of comfortable floor plans and proximity to many of your favorite pastimes await you. This fabulous North Dallas location within blocks of the Galleria, Valley View Mall, Dallas Tollway and LBJ (635), and just a few minutes from Addison's famed restaurant row. Visit us soon and see for yourself!

Call now to schedule a tour! (855) 213-2228

Prices and availability subject to change without notice. Square footage is approximated. For more information, please contact our leasing office directly.None",Dallas,TX,06/19/2014 06:43:02.905731,07/01/2014 11:06:43.789071
16659775,2,1495,"Call us at (877) 783-2750 for more information or to schedule a tour!

River Ranch offers residents an excellent combination of location and quality within a well-designed Multi-family Simi Valley apartment community.  

Appealing architecture and extensively landscaped grounds surround the community, which contains two swimming pools, fitness center, clubhouse, playground, and expansive open spaces.  

Units feature large private patios or balconies, central air conditioning and heating, ceiling fans, and cathedral ceilings in second floor units.  

River Ranch provides residents with exceptional access to retail amenities concentrated in the Los Angeles Avenue corridor just located one block north of the property.

COMMUNITY AMENITIES:
Two swimming pools
Spa
Laundry 
Clubhouse Facility
Fitness Center
Business Center
BBQ Grill
Playground

UNIT AMENITIES:
Large private balcony or patio
Cathedral ceilings in second floor units
Ceiling fans

Call us at (877) 783-2750 for more information or to schedule a tour!

A quick legal notice: All pricing and promotions subject to change without notice.  
Please call the leasing office for daily rates and specials!None",Simi Valley,CA,06/12/2014 10:17:51.140743,07/01/2014 11:05:51.099877
16855192,2,2900,"Move right into this Enormous Two Bedroom, Two Full Bathroom apartment home with amazing New York City and Hudson River views conveniently located at Hudson Harbour Condominiums in Edgewater, New Jersey; 

MOVE RIGHT INTO THIS SPACIOUS TWO BEDROOM APARTMENT HOME CONVENIENTLY LOCATED IN HUDSON HARBOUR CONDOS WITH NYC TRANSIT AT ENTRANCE, WALKING DISTANCE TO THE EDGEWATER FERRY AND JUST MINUTES FROM NEW YORK, FINE DINING, SHOPPING, MOVIES AND MUCH MORE. FEATURES INCLUDE AMAZING UNOBSTRUCTED VIEWS OF THE HUDSON RIVER  GEORGE WASHINGTON BRIDGE, 40SF WRAP AROUND TERRACE, A SUN FILLED LIVING/DINING ROOM, GENEROUS SIZED BEDROOMS, TWO FULL BATHS AND PLENTY OF CLOSETS. BUILDING AMENITIES INCLUDE 24HR DOORMAN, OUTDOOR POOL, TENNIS COURTS, FITNESS, OUTDOOR CHILDREN'S PLAY AREA. ALL UTILITIES, ONE INDOOR AND ONE OUTDOOR PARKING SPACES ARE INCLUDED IN THE MONTHLY RENT. ADDITIONAL FEE FOR FITNESS ROOM. TENANTS WILL BE RESPONSIBLE FOR 1ST MONTHS RENT, 1.5 MONTH SECURITY DEPOSIT, 1 MONTH BROKER FEE, $400 REFUNDABLE MOVE IN FEE, $400 NON-REFUNDABLE MOVE IN FEE AND RENTERS INSURANCE.None",Edgewater,NJ,06/21/2014 10:18:28.740748,07/01/2014 11:06:59.791603
16984029,2,4170,"Peter Cooper Village/ Stuyvesant Town offers an unbeatable combination of city energy and community tranquility. Conveniently located next to the East Village and Gramercy, the apartments are newly renovated, featuring hardwood floors, high ceilings, and custom, modern kitchens & bathrooms. Our no-fee, pet friendly community offers incredible amenities: a full-service onsite concierge, state of the art gym, 15 recreation areas & playgrounds, and 80 acres of beautifully landscaped green space.None",New York,NY,06/27/2014 10:19:35.040707,07/01/2014 11:07:04.885557
17047067,2,975,"Affordable Smith Park/Ukrainian Village two bedroom, one bath features hardwood floors, spacious bedrooms, ample closet/storage space, updated kitchen and ceramic tile bath, short walk to beautiful Smith Park and the Metra!None",Chicago,IL,07/01/2014 11:07:03.786019,07/15/2014 10:16:37.029157
17047069,3,1550,"Reston Glen Apartments is located in the heart of one of the most vibrant areas of Northern Virginia, placing you right in the middle of the Dulles Tech Corridor and historic charm. Living at Reston Glen Apartments is filled with thoughtful features for living well. Amenities include BBQ areas for spontaneous get-togethers, a playground for children to frolic around, a state-of-the-art fitness center and jogging and biking trails for your leisure. Surrounded by exceptional shopping, dining and entertainment, Reston Glen Apartments provides all that you need to feel right at home.None",Reston,VA,07/01/2014 11:07:06.261788,07/04/2014 10:16:08.111874
16960943,2,3952,"Peter Cooper Village/ Stuyvesant Town offers an unbeatable combination of city energy and community tranquility. Conveniently located next to the East Village and Gramercy, the apartments are newly renovated, featuring hardwood floors, high ceilings, and custom, modern kitchens & bathrooms. Our no-fee, pet friendly community offers incredible amenities: a full-service onsite concierge, state of the art gym, 15 recreation areas & playgrounds, and 80 acres of beautifully landscaped green space.None",New York,NY,06/26/2014 10:17:33.441105,07/01/2014 11:07:10.265308
17047068,2,872," 
  Spring into June Savings! Get June  OFF!  

  Come visit your new home! Open house hours:  

 Tuesday, Thursday, and Saturday: 12 PM - 2 PM 

 The open house will meet at 97 North Murray. 

 Stop by during our open house hours or call us today to book a time that fits YOUR schedule! 

   

 81-99 North Murray is a wonderful selection of seven adjacent buildings surrounded by beautifully landscaped grounds and they offer one, two, and three bedroom apartments for rent in Trenton. The buildings are separated to meet the requirements of various lifestyles; specifically adult, family and senior needs. Convenience and comfort are offered within the community both in terms of unit and building amenities. All rental apartments are freshly painted and include renovated kitchens and bathrooms. Recent renovations include new light fixtures, newly painted cupboards, vanities, counter tops, and carpeting and vinyl flooring. The units also offer energy efficient lighting, low flow toilets, and energy efficient appliances. Most units also offer spacious balconies. 
 

 In a clean and quiet location, the community is situated just 8 minutes from CFB Trenton, and is near Trenton Memorial Hospital. These Trenton apartment rentals are also near to amenities such as shopping, public parks, schools, and restaurants. Public transportation stops are conveniently positioned nearby, allowing for easy access to any part of the city. 

 Building features include: 

  Insuite storage 
 24-hour emergency service 
 Upgraded common areas 
 On-site laundry facilities 
 Secure entranceways 
 Balconies 

 CLV Group is proud to support CFB Trenton. For every military rental of any of our 11 buildings in Belleville and Trenton, CLV Group will make a donation to the Military Family Resource Centre. 

     for more detail click   here      Pictures & virtual tours may vary, please contact the rental agent for specific details and to view the unit. E    
  Spring into June Savings! Get June  OFF!  

  Come visit your new home! Open house hours:  

 Tuesday, Thursday, and Saturday: 12 PM - 2 PM 

 The open house will meet at 97 North Murray. 

 Stop by during our open house hours or call us today to book a time that fits YOUR schedule! 

   

 81-99 North Murray is a wonderful selection of seven adjacent buildings surrounded by beautifully landscaped grounds and they offer one, two, and three bedroom apartments for rent in Trenton. The buildings are separated to meet the requirements of various lifestyles; specifically adult, family and senior needs. Convenience and comfort are offered within the community both in terms of unit and building amenities. All rental apartments are freshly painted and include renovated kitchens and bathrooms. Recent renovations include new light fixtures, newly painted cupboards, vanities, counter tops, and carpeting and vinyl flooring. The units also offer energy efficient lighting, low flow toilets, and energy efficient appliances. Most units also offer spacious balconies. 
 

 In a clean and quiet location, the community is situated just 8 minutes from CFB Trenton, and is near Trenton Memorial Hospital. These Trenton apartment rentals are also near to amenities such as shopping, public parks, schools, and restaurants. Public transportation stops are conveniently positioned nearby, allowing for easy access to any part of the city. 

 Building features include: 

  Insuite storage 
 24-hour emergency service 
 Upgraded common areas 
 On-site laundry facilities 
 Secure entranceways 
 Balconies 

 CLV Group is proud to support CFB Trenton. For every military rental of any of our 11 buildings in Belleville and Trenton, CLV Group will make a donation to the Military Family Resource Centre. 

     for more detail click   here      Pictures & virtual tours may vary, please contact the rental agent for specific details and to view the unit. E    
  Spring into June Savings! Get June  OFF!  

  Come visit your new home! Open house hours:",Quinte West,ON,07/01/2014 11:06:54.382803,07/04/2014 10:16:25.005974
